20,69.89699266249512
20.290906698750476,69.90514649578338
20.586044732869844,69.93280065995074
20.885475648548283,69.9943069750378
21.189261887185914,70.08223785504126
21.49746679841394,70.19954439203104
21.810154653305165,70.34423115305158
22.12739065777668,70.50738411626826
22.449240966187475,70.67032363145881
22.77577269513385,70.80822528379863
23.107053937445478,70.90128734031038
23.44315377638505,70.94092816665712
23.784142300054445,70.93720336823398
24.130090616010463,70.92540328295716
24.481070866093134,70.94183152711608
24.837156241469714,71.01568017108377
25.1984209978975,71.16438878611336
25.56494047120865,71.38779917577672
25.936791093020236,71.66968509279245
26.3140504066728,71.97816679295443
26.69679708340074,72.27310223313161
27.08511093873791,72.51227688947299
27.47907294916184,72.66415751913162
27.878765268980047,72.72185813546425
28.284271247461966,72.71464257087729
28.695675446220072,72.6875350603865
29.11306365684382,72.6839536244769
29.536522918790062,72.72666712759843
29.966141537533712,72.8087043911824
30.402009102982383,72.91052751283249
30.844216508158908,73.01513078175259
31.29285596815558,73.11881210565929
31.74802103936409,73.22321550616302
32.20980663898519,73.3262749605469
32.67830906482211,73.42016251030974
33.153626015361866,73.50027549446054
33.63585661014871,73.57024324119034
34.125101410453844,73.63719253370691
34.62146244024586,73.70550139773412
35.12504320746613,73.77563141548866
35.635948725613716,73.85064087101613
36.15428553564419,73.93421947239354
36.68016172818701,74.03058854202924
37.21368696608603,74.13610130712712
37.754972507267915,74.24132597919274
38.30413122794313,74.33612618625064
38.86127764614443,74.42106656311304
39.4265279456077,74.5000068561302
40.000000000000206,74.57853072912528
40.58181339750116,74.660370925411
41.1720894657399,74.74518608350562
41.77095129709678,74.83003271631439
42.37852377437204,74.90844010036473
42.9949335968281,74.98277873488968
43.62030930661056,75.06147884030973
44.25478131555359,75.14721703148061
44.89848193237519,75.22828024919313
45.55154539026795,75.29547509035947
46.21410787489121,75.35977389714408
46.88630755277036,75.43844189105172
47.56828460010916,75.52872192604535
48.260181232021196,75.61203857579694
48.962141732186545,75.68413050774726
49.674312482939705,75.75442642566945
50.39684199579528,75.83571755903802
